Location,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,pir_mean,pir_std,pir_min,pir_max,light_mean,light_std,light_min,light_max,CO2_Rank,Humidity_Rank,Light_Rank,Temperature_Rank,PIR_Rank,description
TY-2206,21.29242938725112,1.1256882413953586,17.7,26.2,29.972526624479087,11.471550325513741,7,69,922.5332998919587,287.65019610258224,641,3912,1.3749035344960643,3.2451417390871895,0,29,81.53310696095076,107.99563889448818,2,2246,Average,Average,Dark,Comfortable,Occupied,"The room TY-2206 has a mean temperature of 21.29242938725112°C with a standard deviation of 1.1256882413953586°C, ranging from 17.7°C to 26.2°C. The average humidity is 29.972526624479087% with a standard deviation of 11.471550325513741%, ranging from 7% to 69%. The average CO2 level is 922.5332998919587 ppm, and the room is generally considered Average for CO2 levels, Average for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2207,21.401665479863915,1.1110207948916877,17.6,26.0,30.060526940422502,11.477782977053087,7,68,714.999643959174,254.06080763201805,399,3469,1.1771896510799904,3.028757785178712,0,29,64.95569269720706,93.05221893039639,1,2255,Average,Good,Dark,Comfortable,Occupied,"The room TY-2207 has a mean temperature of 21.401665479863915°C with a standard deviation of 1.1110207948916877°C, ranging from 17.6°C to 26.0°C. The average humidity is 30.060526940422502% with a standard deviation of 11.477782977053087%, ranging from 7% to 68%. The average CO2 level is 714.999643959174 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2209,22.146175994241496,1.168628096638616,18.4,26.6,31.201583588267052,11.49829092935443,7,76,398.7866834622998,223.0640853856065,177,2820,3.0589886629476335,4.824878530646764,0,28,59.25582148641353,66.8899600732244,1,1683,Good,Good,Dark,Comfortable,Occupied,"The room TY-2209 has a mean temperature of 22.146175994241496°C with a standard deviation of 1.168628096638616°C, ranging from 18.4°C to 26.6°C. The average humidity is 31.201583588267052% with a standard deviation of 11.49829092935443%, ranging from 7% to 76%. The average CO2 level is 398.7866834622998 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2210,22.17594996301029,1.1269933361263909,19.6,26.4,30.93940412939673,11.711549842449667,7,66,673.1629901136592,246.0031196728102,362,3297,4.264577308494182,6.341441890606145,0,27,73.24009684578654,82.09460120318619,0,2329,Average,Good,Dark,Comfortable,Occupied,"The room TY-2210 has a mean temperature of 22.17594996301029°C with a standard deviation of 1.1269933361263909°C, ranging from 19.6°C to 26.4°C. The average humidity is 30.93940412939673% with a standard deviation of 11.711549842449667%, ranging from 7% to 66%. The average CO2 level is 673.1629901136592 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2211,22.53010263427985,1.1373002246649013,19.9,26.8,29.740677386247008,11.539984640175803,6,65,484.62206637016766,223.65929133147583,242,2943,2.99425248032843,4.825480889188453,0,25,74.21276086212795,80.32871198145529,1,862,Good,Average,Dark,Comfortable,Occupied,"The room TY-2211 has a mean temperature of 22.53010263427985°C with a standard deviation of 1.1373002246649013°C, ranging from 19.9°C to 26.8°C. The average humidity is 29.740677386247008% with a standard deviation of 11.539984640175803%, ranging from 6% to 65%. The average CO2 level is 484.62206637016766 ppm, and the room is generally considered Good for CO2 levels, Average for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2212,22.377936942380835,1.076574359282311,19.6,26.4,30.021895994028366,12.090137485988528,6,66,611.8808516688587,235.26073239549632,366,3256,2.3320300003554544,3.97295307922509,0,27,79.73287598194291,97.68597555919385,1,2309,Average,Good,Dark,Comfortable,Occupied,"The room TY-2212 has a mean temperature of 22.377936942380835°C with a standard deviation of 1.076574359282311°C, ranging from 19.6°C to 26.4°C. The average humidity is 30.021895994028366% with a standard deviation of 12.090137485988528%, ranging from 6% to 66%. The average CO2 level is 611.8808516688587 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2213,22.234720142602498,1.1028766855838608,19.7,26.5,30.140926916221034,11.595912336953594,6,66,603.9496256684492,451.1420681647595,361,65533,2.1940463458110515,3.7947670413710983,0,26,91.53729055258466,143.2274505397499,1,2312,Average,Good,Dark,Comfortable,Occupied,"The room TY-2213 has a mean temperature of 22.234720142602498°C with a standard deviation of 1.1028766855838608°C, ranging from 19.7°C to 26.5°C. The average humidity is 30.140926916221034% with a standard deviation of 11.595912336953594%, ranging from 6% to 66%. The average CO2 level is 603.9496256684492 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2304,21.302758703289683,1.1999653874648335,17.8,26.2,30.114540083040563,11.36330501844855,6,68,613.3173906100287,253.9916705418134,362,3366,1.372484829128074,3.4487198443578384,0,29,69.0527387416161,93.75046566091817,0,2270,Average,Good,Dark,Comfortable,Occupied,"The room TY-2304 has a mean temperature of 21.302758703289683°C with a standard deviation of 1.1999653874648335°C, ranging from 17.8°C to 26.2°C. The average humidity is 30.114540083040563% with a standard deviation of 11.36330501844855%, ranging from 6% to 68%. The average CO2 level is 613.3173906100287 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2305,21.263750823228605,1.1839307042618474,17.6,26.2,30.614186650137526,11.504755289362672,7,68,586.4524851818851,245.674200910297,332,3219,1.777050323480417,4.110853168046785,0,29,89.78460465656839,123.16655270663591,1,2245,Good,Good,Dark,Comfortable,Occupied,"The room TY-2305 has a mean temperature of 21.263750823228605°C with a standard deviation of 1.1839307042618474°C, ranging from 17.6°C to 26.2°C. The average humidity is 30.614186650137526% with a standard deviation of 11.504755289362672%, ranging from 7% to 68%. The average CO2 level is 586.4524851818851 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2306,21.304791374008126,1.17430431932756,17.5,26.2,30.230722502752574,11.429248460827571,6,68,1056.1894529025399,5545.659697691192,0,65533,1.6363567333611755,3.833713391952433,0,29,79.5532100687194,111.01486126631525,1,2246,Hazardous,Good,Dark,Comfortable,Occupied,"The room TY-2306 has a mean temperature of 21.304791374008126°C with a standard deviation of 1.17430431932756°C, ranging from 17.5°C to 26.2°C. The average humidity is 30.230722502752574% with a standard deviation of 11.429248460827571%, ranging from 6% to 68%. The average CO2 level is 1056.1894529025399 ppm, and the room is generally considered Hazardous for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2307,21.37602638462413,1.1528478960818507,17.6,26.2,30.865574889116342,11.498985982116347,7,68,601.068691004208,258.25343950232576,344,3271,1.252397740627014,3.407350324866473,0,28,62.65855415292467,89.42622375840297,0,2053,Average,Good,Dark,Comfortable,Occupied,"The room TY-2307 has a mean temperature of 21.37602638462413°C with a standard deviation of 1.1528478960818507°C, ranging from 17.6°C to 26.2°C. The average humidity is 30.865574889116342% with a standard deviation of 11.498985982116347%, ranging from 7% to 68%. The average CO2 level is 601.068691004208 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2308,21.825460990490473,1.3005187908561682,18.9,26.7,30.487099083131667,11.427661476730114,7,66,748.9564402331367,268.9213266897064,473,3529,3.2609495892838885,5.027445873386589,0,26,37.60329254575821,47.21517203082592,0,2332,Average,Good,Dark,Comfortable,Occupied,"The room TY-2308 has a mean temperature of 21.825460990490473°C with a standard deviation of 1.3005187908561682°C, ranging from 18.9°C to 26.7°C. The average humidity is 30.487099083131667% with a standard deviation of 11.427661476730114%, ranging from 7% to 66%. The average CO2 level is 748.9564402331367 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2309,22.279064417177914,1.2228951925753087,18.5,26.8,30.661371603856267,11.564848224407742,6,75,599.1269354367514,250.84740380717818,317,3283,3.3265775635407535,5.133084125225804,0,28,72.26723634238972,78.59004624054745,1,1758,Good,Good,Dark,Comfortable,Occupied,"The room TY-2309 has a mean temperature of 22.279064417177914°C with a standard deviation of 1.2228951925753087°C, ranging from 18.5°C to 26.8°C. The average humidity is 30.661371603856267% with a standard deviation of 11.564848224407742%, ranging from 6% to 75%. The average CO2 level is 599.1269354367514 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2310,22.308942003972778,1.192014654258974,17.9,27.3,30.718877202123156,11.81514691360228,6,70,646.9834576182878,250.08131239834591,347,3246,2.3626949754143736,4.467561805415815,0,26,45.64026832524667,54.3605212522384,0,2296,Average,Good,Dark,Comfortable,Occupied,"The room TY-2310 has a mean temperature of 22.308942003972778°C with a standard deviation of 1.192014654258974°C, ranging from 17.9°C to 27.3°C. The average humidity is 30.718877202123156% with a standard deviation of 11.81514691360228%, ranging from 6% to 70%. The average CO2 level is 646.9834576182878 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2311,22.148786347736987,1.1660327554550238,19.6,26.6,30.527152598664454,11.573805225400903,7,66,584.06380949016,236.82189976803198,343,3132,3.2738578949228,5.532681910958877,0,28,79.39932162668268,83.62769666563689,0,2299,Good,Good,Dark,Comfortable,Occupied,"The room TY-2311 has a mean temperature of 22.148786347736987°C with a standard deviation of 1.1660327554550238°C, ranging from 19.6°C to 26.6°C. The average humidity is 30.527152598664454% with a standard deviation of 11.573805225400903%, ranging from 7% to 66%. The average CO2 level is 584.06380949016 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2313,22.186872452356898,1.1156686422983935,19.7,26.1,30.086053722607392,11.857572659756626,6,67,538.7589798975716,229.00065121907465,289,3025,2.805804271330523,4.86918109850197,0,28,120.89154443786364,182.9373624471433,1,2335,Good,Good,Dim,Comfortable,Occupied,"The room TY-2313 has a mean temperature of 22.186872452356898°C with a standard deviation of 1.1156686422983935°C, ranging from 19.7°C to 26.1°C. The average humidity is 30.086053722607392% with a standard deviation of 11.857572659756626%, ranging from 6% to 67%. The average CO2 level is 538.7589798975716 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2401,21.226582558654272,1.1994004449062647,17.8,26.2,30.758115685406523,11.567929081513517,7,68,643.5257857459053,260.8590541977124,386,3323,1.9762062859672422,3.9466489161763927,0,29,78.03290541537554,96.31627423107881,1,2293,Average,Good,Dark,Comfortable,Occupied,"The room TY-2401 has a mean temperature of 21.226582558654272°C with a standard deviation of 1.1994004449062647°C, ranging from 17.8°C to 26.2°C. The average humidity is 30.758115685406523% with a standard deviation of 11.567929081513517%, ranging from 7% to 68%. The average CO2 level is 643.5257857459053 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2402,21.111416746025935,1.220082006493835,17.3,26.2,30.486557761336165,11.508184901227088,7,68,686.0754523478133,269.3332173810756,423,3528,2.563658340048348,5.126111368061981,0,29,95.81191854076624,124.85966705306627,2,2151,Average,Good,Dark,Comfortable,Occupied,"The room TY-2402 has a mean temperature of 21.111416746025935°C with a standard deviation of 1.220082006493835°C, ranging from 17.3°C to 26.2°C. The average humidity is 30.486557761336165% with a standard deviation of 11.508184901227088%, ranging from 7% to 68%. The average CO2 level is 686.0754523478133 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2403,21.12884523940159,1.2069208186414293,17.4,26.1,30.639013862979628,11.347619566032908,7,69,666.5918651011376,472.30628509261913,400,65533,2.3368813782508506,5.055386128547458,0,29,85.5381689162003,110.24905014907371,1,2193,Average,Good,Dark,Comfortable,Occupied,"The room TY-2403 has a mean temperature of 21.12884523940159°C with a standard deviation of 1.2069208186414293°C, ranging from 17.4°C to 26.1°C. The average humidity is 30.639013862979628% with a standard deviation of 11.347619566032908%, ranging from 7% to 69%. The average CO2 level is 666.5918651011376 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2404,21.235218992399904,1.2338750839746433,17.6,26.3,30.45298910914362,11.34469131512594,7,68,546.1346078508187,248.08920400429284,267,3082,1.9147535845804278,4.374176307181653,0,28,108.71389955339653,142.36401723355905,1,2253,Good,Good,Dim,Comfortable,Occupied,"The room TY-2404 has a mean temperature of 21.235218992399904°C with a standard deviation of 1.2338750839746433°C, ranging from 17.6°C to 26.3°C. The average humidity is 30.45298910914362% with a standard deviation of 11.34469131512594%, ranging from 7% to 68%. The average CO2 level is 546.1346078508187 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2405,21.238796112132697,1.2383658477816146,17.8,26.4,30.575261755544716,11.428589382703246,7,68,666.4605021203138,481.25774585517206,393,65533,2.185011445941382,4.943916848221472,0,30,123.87428228318385,167.24061336693993,1,2301,Average,Good,Dim,Comfortable,Occupied,"The room TY-2405 has a mean temperature of 21.238796112132697°C with a standard deviation of 1.2383658477816146°C, ranging from 17.8°C to 26.4°C. The average humidity is 30.575261755544716% with a standard deviation of 11.428589382703246%, ranging from 7% to 68%. The average CO2 level is 666.4605021203138 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2406,21.274239774973392,1.2172080677186494,17.5,26.3,30.36095484263342,11.429289922917501,7,68,618.448228675688,742.243427815144,369,65533,1.256842025239471,3.2413791639570477,0,29,93.72590086665653,132.27533893175396,2,2261,Average,Good,Dark,Comfortable,Occupied,"The room TY-2406 has a mean temperature of 21.274239774973392°C with a standard deviation of 1.2172080677186494°C, ranging from 17.5°C to 26.3°C. The average humidity is 30.36095484263342% with a standard deviation of 11.429289922917501%, ranging from 7% to 68%. The average CO2 level is 618.448228675688 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2407,21.253168510574245,1.2010035476099852,17.5,26.4,30.269887860314594,11.428530565626856,7,68,769.160758636261,274.4109689284551,491,3560,0.657070821103334,2.171146756217641,0,27,51.76838262963799,82.13733594374695,1,2257,Average,Good,Dark,Comfortable,Free,"The room TY-2407 has a mean temperature of 21.253168510574245°C with a standard deviation of 1.2010035476099852°C, ranging from 17.5°C to 26.4°C. The average humidity is 30.269887860314594% with a standard deviation of 11.428530565626856%, ranging from 7% to 68%. The average CO2 level is 769.160758636261 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-2408,21.95648164199286,1.308892944622911,19.1,26.9,31.013278785147175,11.330602989943221,7,66,649.5669659882814,262.3670623328523,369,3292,3.1532434212807265,4.880936823849644,0,27,68.41753631730403,77.8702922931453,0,2349,Average,Good,Dark,Comfortable,Occupied,"The room TY-2408 has a mean temperature of 21.95648164199286°C with a standard deviation of 1.308892944622911°C, ranging from 19.1°C to 26.9°C. The average humidity is 31.013278785147175% with a standard deviation of 11.330602989943221%, ranging from 7% to 66%. The average CO2 level is 649.5669659882814 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2409,22.254239781820793,1.200673669276516,18.1,27.0,30.650697958158396,11.4226903361401,6,73,592.6825994904367,256.02225745166595,341,3243,2.8422865755194318,4.930580497266807,0,27,89.3144938457674,96.65143275538553,0,2278,Good,Good,Dark,Comfortable,Occupied,"The room TY-2409 has a mean temperature of 22.254239781820793°C with a standard deviation of 1.200673669276516°C, ranging from 18.1°C to 27.0°C. The average humidity is 30.650697958158396% with a standard deviation of 11.4226903361401%, ranging from 6% to 73%. The average CO2 level is 592.6825994904367 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2410,22.10598478145461,1.186321876289126,19.5,26.9,30.546947442930456,11.66418808053725,6,65,928.4086002477437,479.78451029473104,615,65533,2.66473190585737,4.861342815795152,0,27,90.54323128649797,99.41985801004179,0,1792,Average,Good,Dark,Comfortable,Occupied,"The room TY-2410 has a mean temperature of 22.10598478145461°C with a standard deviation of 1.186321876289126°C, ranging from 19.5°C to 26.9°C. The average humidity is 30.546947442930456% with a standard deviation of 11.66418808053725%, ranging from 6% to 65%. The average CO2 level is 928.4086002477437 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2411,22.096269791882733,1.2094043407739696,19.5,26.8,30.940537924358708,11.416995512165261,6,66,571.213302910876,453.4251083882439,330,65533,2.6943580170089194,4.906717809511149,0,27,97.7258867454885,105.69767318987225,1,2328,Good,Good,Dark,Comfortable,Occupied,"The room TY-2411 has a mean temperature of 22.096269791882733°C with a standard deviation of 1.2094043407739696°C, ranging from 19.5°C to 26.8°C. The average humidity is 30.940537924358708% with a standard deviation of 11.416995512165261%, ranging from 6% to 66%. The average CO2 level is 571.213302910876 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2412,22.130020949720674,1.1640453174211778,19.5,26.8,30.19483240223464,11.842543975083718,6,67,544.2972416201118,230.67350615153424,310,3009,1.9649441340782123,3.710972779139366,0,29,152.38907122905027,165.76073258727115,2,1399,Good,Good,Dim,Comfortable,Occupied,"The room TY-2412 has a mean temperature of 22.130020949720674°C with a standard deviation of 1.1640453174211778°C, ranging from 19.5°C to 26.8°C. The average humidity is 30.19483240223464% with a standard deviation of 11.842543975083718%, ranging from 6% to 67%. The average CO2 level is 544.2972416201118 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2413,22.134763044176992,1.118330095224865,19.6,26.1,30.164601264240563,11.774200538182024,6,67,638.9890361058534,233.87543247528663,356,3209,2.066033355951573,3.900764139081541,0,25,109.87061176386558,163.2812459953703,1,2315,Average,Good,Dim,Comfortable,Occupied,"The room TY-2413 has a mean temperature of 22.134763044176992°C with a standard deviation of 1.118330095224865°C, ranging from 19.6°C to 26.1°C. The average humidity is 30.164601264240563% with a standard deviation of 11.774200538182024%, ranging from 6% to 67%. The average CO2 level is 638.9890361058534 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2501,21.15549022602321,1.2135898062532808,17.2,26.2,30.655009163103237,11.466972296973998,7,68,660.1973121563836,1163.4073669827737,382,65533,1.868242211362248,3.8803174087143817,0,29,79.33158979841173,114.7581213311807,1,2321,Average,Good,Dark,Comfortable,Occupied,"The room TY-2501 has a mean temperature of 21.15549022602321°C with a standard deviation of 1.2135898062532808°C, ranging from 17.2°C to 26.2°C. The average humidity is 30.655009163103237% with a standard deviation of 11.466972296973998%, ranging from 7% to 68%. The average CO2 level is 660.1973121563836 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2502,21.174077094143808,1.2761139988165668,18.0,26.3,30.59318013343217,11.262360125348378,7,68,606.2345441067457,267.483242174064,355,3399,2.9542624166048923,5.7933946796467035,0,29,135.9133061527057,185.5895825999317,0,2298,Average,Good,Dim,Comfortable,Occupied,"The room TY-2502 has a mean temperature of 21.174077094143808°C with a standard deviation of 1.2761139988165668°C, ranging from 18.0°C to 26.3°C. The average humidity is 30.59318013343217% with a standard deviation of 11.262360125348378%, ranging from 7% to 68%. The average CO2 level is 606.2345441067457 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2503,21.2523483328918,1.2619389993467427,17.5,26.4,30.85149301744692,11.20019528097671,7,69,594.5828255686334,274.47236356727785,320,3406,3.118835862695379,6.185170486015493,0,29,145.80305037278129,201.2955246394741,0,2343,Good,Good,Dim,Comfortable,Occupied,"The room TY-2503 has a mean temperature of 21.2523483328918°C with a standard deviation of 1.2619389993467427°C, ranging from 17.5°C to 26.4°C. The average humidity is 30.85149301744692% with a standard deviation of 11.20019528097671%, ranging from 7% to 69%. The average CO2 level is 594.5828255686334 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2504,21.378293379424363,1.3025491755928582,18.0,26.6,30.377846246336514,11.296481988763928,7,68,673.7594499135794,270.27389312374,325,3494,3.3275343804012927,6.757636252512093,0,29,168.6734801232434,252.25468251421344,1,2328,Average,Good,Dim,Comfortable,Occupied,"The room TY-2504 has a mean temperature of 21.378293379424363°C with a standard deviation of 1.3025491755928582°C, ranging from 18.0°C to 26.6°C. The average humidity is 30.377846246336514% with a standard deviation of 11.296481988763928%, ranging from 7% to 68%. The average CO2 level is 673.7594499135794 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2505,21.232619155014284,1.3143938567504838,17.4,26.7,30.600436024657945,11.280692256141638,7,68,655.404149751917,267.0314197702717,363,3304,2.527176364456473,5.5650305945694685,0,29,129.04145993083748,190.54335119033658,0,2336,Average,Good,Dim,Comfortable,Occupied,"The room TY-2505 has a mean temperature of 21.232619155014284°C with a standard deviation of 1.3143938567504838°C, ranging from 17.4°C to 26.7°C. The average humidity is 30.600436024657945% with a standard deviation of 11.280692256141638%, ranging from 7% to 68%. The average CO2 level is 655.404149751917 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2506,21.233792500273314,1.2975972162091427,17.3,26.8,30.31139535731205,11.223374918357107,7,68,628.2247002660253,476.16117632003704,312,65533,0.9504755657592653,2.705946482544429,0,28,82.82766663022484,120.64053266140274,1,2320,Average,Good,Dark,Comfortable,Free,"The room TY-2506 has a mean temperature of 21.233792500273314°C with a standard deviation of 1.2975972162091427°C, ranging from 17.3°C to 26.8°C. The average humidity is 30.31139535731205% with a standard deviation of 11.223374918357107%, ranging from 7% to 68%. The average CO2 level is 628.2247002660253 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-2508,21.882961000941,1.3729098613132722,18.9,27.0,30.60624542571359,11.315410953781795,6,66,588.8861743282333,254.83905639072236,300,3181,3.0771268253581012,5.304318813369935,0,28,76.3368068866971,92.47449584500295,0,2321,Good,Good,Dark,Comfortable,Occupied,"The room TY-2508 has a mean temperature of 21.882961000941°C with a standard deviation of 1.3729098613132722°C, ranging from 18.9°C to 27.0°C. The average humidity is 30.60624542571359% with a standard deviation of 11.315410953781795%, ranging from 6% to 66%. The average CO2 level is 588.8861743282333 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2509,22.296358495120522,1.3199602926033276,18.7,27.3,30.893754957067486,11.353713463067141,7,72,656.4710507258872,264.0706359296631,317,3350,2.730680368288562,5.00603337506833,0,27,95.97844753267354,114.92132561495715,1,1263,Average,Good,Dark,Comfortable,Occupied,"The room TY-2509 has a mean temperature of 22.296358495120522°C with a standard deviation of 1.3199602926033276°C, ranging from 18.7°C to 27.3°C. The average humidity is 30.893754957067486% with a standard deviation of 11.353713463067141%, ranging from 7% to 72%. The average CO2 level is 656.4710507258872 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2510,22.151759752411113,1.2747027756432443,19.4,27.3,30.878724629336403,11.246901585059,7,65,534.8456887865266,250.85255445765884,280,3059,2.540449114725781,4.820189778714817,0,28,119.32823520944292,139.473111678814,0,2236,Good,Good,Dim,Comfortable,Occupied,"The room TY-2510 has a mean temperature of 22.151759752411113°C with a standard deviation of 1.2747027756432443°C, ranging from 19.4°C to 27.3°C. The average humidity is 30.878724629336403% with a standard deviation of 11.246901585059%, ranging from 7% to 65%. The average CO2 level is 534.8456887865266 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2511,22.053648873324136,1.2670087484967785,19.4,27.2,30.72361951254024,11.44522895608492,6,66,458.7118751989812,241.46745694978262,216,2980,2.811277370971736,5.097847471809787,0,28,101.3978563090311,117.13732045522661,1,867,Good,Good,Dim,Comfortable,Occupied,"The room TY-2511 has a mean temperature of 22.053648873324136°C with a standard deviation of 1.2670087484967785°C, ranging from 19.4°C to 27.2°C. The average humidity is 30.72361951254024% with a standard deviation of 11.44522895608492%, ranging from 6% to 66%. The average CO2 level is 458.7118751989812 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2512,22.08637755285812,1.2388235015453597,17.9,27.0,31.167381046716855,11.778120639277915,6,72,428.33652703238124,241.9268047956011,147,2931,2.7185102474516443,4.957187058869846,0,28,103.73612361776465,124.15404992132122,0,2252,Good,Good,Dim,Comfortable,Occupied,"The room TY-2512 has a mean temperature of 22.08637755285812°C with a standard deviation of 1.2388235015453597°C, ranging from 17.9°C to 27.0°C. The average humidity is 31.167381046716855% with a standard deviation of 11.778120639277915%, ranging from 6% to 72%. The average CO2 level is 428.33652703238124 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2513,21.947461496647943,1.218745222470671,19.3,26.7,30.481645225584344,11.635465147061035,6,67,591.2429425620584,240.74374227045053,330,3148,2.380757383583983,4.399812793639353,0,27,118.06504801594492,175.0953192232792,0,1625,Good,Good,Dim,Comfortable,Occupied,"The room TY-2513 has a mean temperature of 21.947461496647943°C with a standard deviation of 1.218745222470671°C, ranging from 19.3°C to 26.7°C. The average humidity is 30.481645225584344% with a standard deviation of 11.635465147061035%, ranging from 6% to 67%. The average CO2 level is 591.2429425620584 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2601,21.134087481146302,1.465442416614272,17.9,30.3,30.647406891750784,11.315794281007802,7,68,687.9409830993542,253.05248502463513,355,3339,1.441427853192559,3.5074704931989635,0,28,120.00908844800247,207.87098464834355,1,2318,Average,Good,Dim,Comfortable,Occupied,"The room TY-2601 has a mean temperature of 21.134087481146302°C with a standard deviation of 1.465442416614272°C, ranging from 17.9°C to 30.3°C. The average humidity is 30.647406891750784% with a standard deviation of 11.315794281007802%, ranging from 7% to 68%. The average CO2 level is 687.9409830993542 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2602,20.85805947634953,1.5605308979620607,17.6,31.0,27.853733433897208,9.793399143766486,8,60,658.3015300075423,282.0072032349417,337,3440,2.33557806270876,5.11609039399515,0,29,187.24539381532162,269.6714926141261,1,2316,Average,Average,Dim,Comfortable,Occupied,"The room TY-2602 has a mean temperature of 20.85805947634953°C with a standard deviation of 1.5605308979620607°C, ranging from 17.6°C to 31.0°C. The average humidity is 27.853733433897208% with a standard deviation of 9.793399143766486%, ranging from 8% to 60%. The average CO2 level is 658.3015300075423 ppm, and the room is generally considered Average for CO2 levels, Average for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
